Published Date,Title,IP ID,Link
2007-11-13,"Kenya: EU deploys Election Observation
Mission",ip_07_1685,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1685
2007-11-12,"Danuta Hübner takes part in Commission
on Growth and Development in China, Suzhou, 12-15 November",ip_07_1673,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1673
2007-11-06,"Joe Borg pays a visit to
China",ip_07_1650,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1650
2007-11-06,"Implementing the renewed consensus on
enlargement",ip_07_1651,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1651
2007-11-06,"Cohesion policy: Commission delivers on
commitment to strong support for development in Northern Ireland",ip_07_1648,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1648
2007-12-20,"Cohesion policy 2007-13: Spanish regions set
to start investing € 26.5 billion",ip_07_1974,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1974
2007-12-19,"Research and innovation key to
competitiveness of chemicals industry",ip_07_1960,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1960
2007-12-14,"Irish regions go full steam ahead with
2007-13 cohesion programmes",ip_07_1926,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1926
2007-12-13,"State aid: latest Scoreboard shows Member
States moving towards less and better targeted aid over the past 6
years",ip_07_1919,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1919
2007-12-11,"The renewed Lisbon Growth and Jobs Strategy
is working, but the EU must reform further to succeed in a globalised age, says
key Commission Report",ip_07_1892,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1892
2007-12-04,"Danuta Hübner launches new European
regional policy in Languedoc-Roussillon",ip_07_1844,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1844
2007-12-03,"Commissioner Danuta Hübner visits
Midi-Pyrénées region in France",ip_07_1832,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1832
2007-12-10,"EU approves €80 million in
macro-financial assistance to Lebanon",ip_07_1881,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1881
2007-12-20,"Commission: reduction of EU fleet capacity
too slow to achieve required cuts in fishing effort",ip_07_1976,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1976
2007-12-20,"Further set of rural development programmes
for the period 2007-2013 agreed",ip_07_1967,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1967
2007-12-18,"Better flow of satellite data for better
management of environmental and security crises",ip_07_1951,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1951
2007-12-12,"State aid: Commission improves procedural
rules",ip_07_1911,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1911
2007-12-11,"Environment: Commission welcomes EP vote on
the Marine Strategy Directive",ip_07_1894,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1894
2007-12-06,"Spanish city centre regeneration project
wins European Enterprise Awards 2007 Grand Jury prize",ip_07_1865,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1865
2007-12-05,"Cohesion policy 2007-2013: Launch of eight
programmes for Czech regions",ip_07_1857,https://ec.europa.eu/commission/presscorner/detail/en/ip_07_1857
2008-01-30,"Cutting red tape at maximum speed: Citizens
and enterprises save billions",ip_08_115,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_115
2008-01-30,"Commission assesses convergence programmes
of Romania and Slovakia",ip_08_107,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_107
2008-01-23,"Commission assesses convergence programmes
of Hungary, Sweden and the United Kingdom",ip_08_76,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_76
2008-01-23,"Boosting growth and jobs by meeting our
climate change commitments",ip_08_80,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_80
2008-01-04,"Commission announces €30 million for
joint research programming in metrology and the Baltic
ecosystem",ip_08_9,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_9
2008-01-30,"Commission assesses stability programmes of
France and Italy",ip_08_106,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_106
2008-01-23,"Commission assesses stability programmes of
Germany, Luxembourg, the Netherlands and Finland",ip_08_75,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_75
2008-01-31,"Commission welcomes Parliament's support for
gradual elimination of discards in EU fisheries",ip_08_138,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_138
2008-01-24,"Further set of rural development programmes
for the period 2007-2013 agreed",ip_08_81,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_81
2008-01-24,"Sustainable energy a keystone for local
development, Hübner tells conference in Southern Italy",ip_08_84,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_84
2008-01-18,"Environment: Ninety percent of Europeans
believe biodiversity loss is a problem",ip_08_62,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_62
2008-01-11,"European Commission strengthens cooperation
with China on employment and social affairs",ip_08_30,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_30
2008-01-07,"Lead market initiative to unlock innovative
markets",ip_08_12,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_12
2008-01-04,"Slovenia: Official Launch of the European
Year of Intercultural Dialogue",ip_08_10,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_10
2008-01-21,"Statement of Energy Commissioner Andris
Piebalgs in response to the biofuels report of the House of
Commons",ip_08_64,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_64
2008-02-27,"State aid: Commission launches probe into
state bail-outs of IKB and Sachsen LB",ip_08_314,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_314
2008-02-27,"European Commission addresses challenges of
forest-based industries",ip_08_319,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_319
2008-02-20,"Cohesion policy and energy challenge:
boosting results in EU regions",ip_08_267,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_267
2008-02-19,"Commission assesses stability programmes of
Ireland, Greece and Spain",ip_08_256,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_256
2008-02-19,"Commission assesses convergence programmes
of Denmark and Lithuania",ip_08_257,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_257
2008-02-13,"Commission assesses convergence programmes
of Bulgaria, the Czech Republic, Estonia and Latvia",ip_08_213,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_213
2008-02-13,"Commission assesses stability programmes of
Austria, Cyprus, Malta, Portugal and Slovenia",ip_08_214,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_214
2008-02-12,"Turkey joins EU competitiveness
programme",ip_08_206,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_206
2008-02-01,"EU and Korean negotiators make progress in
sixth round of FTA negotiations",ip_08_175,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_175
2008-02-25,"European research shows that hydrogen energy
could reduce oil consumption in road transport by 40% by 2050",ip_08_299,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_299
2008-02-19,"Common standards to improve competitiveness
of construction industry",ip_08_259,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_259
2008-02-25,"RegioStars Awards: a celebration of Europe's
most innovative regional projects",ip_08_294,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_294
2008-02-25,"European Commission puts focus on
competitiveness of metals industries",ip_08_289,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_289
2008-02-22,"Sharing excellence: Regional stakeholders
gather in Brussels for two-day exchange of ideas on sustainable development,
competitiveness",ip_08_281,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_281
2008-02-20,"Further set of rural development programmes
for the period 2007-2013 agreed",ip_08_272,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_272
2008-02-13,"Commission presents policy priorities for
2009",ip_08_227,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_227
2008-02-01,"Joe Borg participates in CIHEAM ministerial
meeting in Zaragoza",ip_08_171,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_171
2008-02-25,"European Community strengthens aviation
relations with Jordan",ip_08_302,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_302
2008-03-28,"Climate change: Continued momentum needed as
formal negotiations on new UN climate agreement get under way",ip_08_475,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_475
2008-03-25,"Commission provides €300 million to
PEGASE and UNRWA in fulfilment of its Paris Pledge to support the Palestinian
people",ip_08_465,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_465
2008-03-17,"Danuta Hübner encourages Netherlands
and Belgium to set up new cross-border projects with a long-term
vision",ip_08_449,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_449
2008-03-11,"Standards to boost innovation and
competitiveness",ip_08_422,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_422
2008-03-03,"Montenegro joins EU competitiveness
programme",ip_08_367,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_367
2008-03-28,"New €80 million fund to boost energy
efficiency and renewables in the fight against climate change in developing
countries.",ip_08_473,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_473
2008-03-14,"Commission launches major control campaign
to clamp down on overfishing of bluefin tuna",ip_08_448,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_448
2008-03-06,"EU-Egypt: Commissioner Ferrero-Waldner and
Egyptian Minister of International Cooperation Aboulnaga sign €558 million
assistance package",ip_08_394,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_394
2008-03-04,"First ever meeting of environment ministers
from EU and Latin America and Caribbean countries held in Brussels",ip_08_381,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_381
2008-04-17,"Danuta Hübner launches the new European
regional policy in Extremadura",ip_08_593,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_593
2008-04-15,"Commissioner Piebalgs underlines the role of
nuclear energy in the transition towards a low carbon economy",ip_08_575,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_575
2008-04-04,"Joe Borg visits
Mauritania",ip_08_534,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_534
2008-04-02,Joe Borg travels to Morocco,ip_08_497,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_497
2008-04-30,"Rail transport: Commission adopts guidelines
for State aid to rail undertakings",ip_08_674,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_674
2008-04-23,"Further set of rural development programmes
for the period 2007-2013 agreed:",ip_08_632,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_632
2008-04-15,"EU and Montenegro sign bilateral WTO
accession agreement",ip_08_574,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_574
2008-04-11,"Commission sets out position on
ecosystem-based approach to fisheries",ip_08_566,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_566
2008-04-09,"Danuta Hübner takes part in Commission
on Growth and Development meeting in Washington, 9-10 April",ip_08_549,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_549
2008-04-02,"Commission proposes review of measures to
hasten cod recovery",ip_08_493,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_493
2008-04-25,"EU and China start high-level economic and
trade talks",ip_08_648,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_648
2008-04-10,"Helping protect the Mediterranean Sea from
pollution",ip_08_553,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_553
2008-04-07,"Cohesion policy after 2013: Commissioner
Hübner underlines need for investment in future at  high-level debate in
Maribor, Slovenia",ip_08_538,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_538
2008-05-30,"Commission: policy statement proposes major
changes in fisheries management regimes for 2009",ip_08_828,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_828
2008-05-23,"Commissioner Hübner and Nobel Laureate
Michael Spence unveil report on ingredients for successful growth in developing
countries",ip_08_784,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_784
2008-05-21,"Commissioner Hübner encourages Poland
to create conditions for good take-up of EU investment",ip_08_777,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_777
2008-05-13,"Commission casts ICT in green
role",ip_08_733,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_733
2008-05-07,"Commission recommends abrogation of
excessive deficit procedure for Italy, Portugal, the Czech Republic and
Slovakia",ip_08_714,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_714
2008-05-07,"Commission assesses readiness of 10 EU
countries to adopt the euro; proposes Slovakia joins euro area in
2009",ip_08_715,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_715
2008-05-06,"EU to meet the Latin American and Caribbean
countries in Lima, 16 May 2008",ip_08_693,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_693
2008-05-29,"Fisheries: Commission issues statement on
the emergency in the sector",ip_08_820,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_820
2008-05-26,"Commission proposes further cuts in red tape
for construction products",ip_08_795,https://ec.europa.eu/commission/presscorner/detail/en/ip_08_795
